4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-3.999845220100167076e+00,1.085211928712999907e+03,8.250000000000000000e+02,2.000000000000000000e+00,2.000000000000000111e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-4.724763374314208342e+00,1.319750737450000088e+03,1.122000000000000000e+03,2.000000000000000000e+00,2.282828282828282818e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-5.260532676880745662e+00,2.535608154941000066e+03,1.980000000000000000e+03,3.000000000000000000e+00,2.565656565656565524e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-5.664883399023877608e+00,3.826289875309000308e+03,3.201000000000000000e+03,4.000000000000000000e+00,2.848484848484848508e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-5.979344651477846107e+00,2.753451869953000369e+03,2.013000000000000000e+03,5.000000000000000000e+00,3.131313131313131493e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-6.229093467155711217e+00,1.763537267853999992e+03,1.452000000000000000e+03,2.000000000000000000e+00,3.414141414141413922e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-6.431666506023278274e+00,1.675354968000000099e+03,1.386000000000000000e+03,6.000000000000000000e+00,3.696969696969696906e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-6.600968709086176389e+00,3.782176591361999726e+03,3.168000000000000000e+03,3.000000000000000000e+00,3.979797979797979890e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-6.741111160316737738e+00,6.809354635140000482e+02,5.940000000000000000e+02,1.000000000000000000e+00,4.262626262626262319e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-6.863183047372551471e+00,1.575727569545999813e+03,1.254000000000000000e+03,3.000000000000000000e+00,4.545454545454545303e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-6.970254722973328043e+00,3.322629120111999782e+03,2.706000000000000000e+03,5.000000000000000000e+00,4.828282828282828287e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.064114211290235978e+00,3.075185470429999896e+03,2.508000000000000000e+03,3.000000000000000000e+00,5.111111111111110716e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.148024333252223528e+00,1.331045408339000005e+03,1.023000000000000000e+03,4.000000000000000000e+00,5.393939393939393145e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.223088311973329567e+00,1.132038218461000042e+03,8.910000000000000000e+02,2.000000000000000000e+00,5.676767676767676685e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.290483917957498505e+00,7.544045973849999882e+02,6.270000000000000000e+02,3.000000000000000000e+00,5.959595959595960224e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.351143567600484374e+00,2.628865774809999607e+02,1.980000000000000000e+02,1.000000000000000000e+00,6.242424242424242653e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.405838146555887569e+00,8.361540590480000219e+02,7.260000000000000000e+02,2.000000000000000000e+00,6.525252525252525082e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.455203607328375170e+00,1.713523254080000015e+03,1.353000000000000000e+03,1.000000000000000000e+00,6.808080808080807511e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.500108731710363408e+00,1.487094810284000005e+03,1.155000000000000000e+03,2.000000000000000000e+00,7.090909090909089940e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.540036363847572254e+00,4.740045678920000114e+02,3.630000000000000000e+02,2.000000000000000000e+00,7.373737373737374590e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.577302092689222057e+00,1.963363544260000026e+03,1.551000000000000000e+03,3.000000000000000000e+00,7.656565656565657019e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.609325333599528562e+00,2.362969372599000053e+03,1.914000000000000000e+03,1.000000000000000000e+00,7.939393939393939448e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.639229297983533229e+00,1.977422184409000010e+03,1.584000000000000000e+03,4.000000000000000000e+00,8.222222222222221877e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.665386603623412398e+00,1.019807265769999958e+03,7.590000000000000000e+02,2.000000000000000000e+00,8.505050505050504306e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.689366788896203175e+00,3.977800569880000126e+02,3.300000000000000000e+02,2.000000000000000000e+00,8.787878787878786735e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.710929985844277468e+00,7.743975981170000296e+02,5.610000000000000000e+02,1.000000000000000000e+00,9.070707070707071384e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.730298908858333817e+00,1.859001650379000012e+03,1.452000000000000000e+03,2.000000000000000000e+00,9.353535353535353813e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.747669703560209342e+00,1.660651908102999869e+03,1.287000000000000000e+03,3.000000000000000000e+00,9.636363636363636243e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.764133693406237491e+00,2.408374388678000287e+03,2.145000000000000000e+03,3.000000000000000000e+00,9.919191919191918672e-01
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.777288075202130280e+00,2.112301614888000131e+03,1.584000000000000000e+03,4.000000000000000000e+00,1.020202020202020110e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.789690605694902459e+00,4.248913597069999923e+03,3.696000000000000000e+03,4.000000000000000000e+00,1.048484848484848353e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.800600913323507690e+00,5.305323667000000114e+02,4.620000000000000000e+02,3.000000000000000000e+00,1.076767676767676818e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.810409001756166703e+00,9.075710187890000498e+02,6.930000000000000000e+02,2.000000000000000000e+00,1.105050505050505061e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.819343715526423821e+00,2.050750274744000308e+03,1.485000000000000000e+03,2.000000000000000000e+00,1.133333333333333304e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.826735364193746491e+00,2.048871917644999940e+03,1.650000000000000000e+03,6.000000000000000000e+00,1.161616161616161547e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.833434928147877230e+00,7.661697372250000626e+02,6.270000000000000000e+02,1.000000000000000000e+00,1.189898989898989790e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.839275334800969830e+00,2.527183967400000029e+02,1.650000000000000000e+02,1.000000000000000000e+00,1.218181818181818032e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.844326563755007697e+00,1.019574505133000002e+03,7.920000000000000000e+02,2.000000000000000000e+00,1.246464646464646275e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.848653236090952667e+00,1.925203316249999943e+03,1.551000000000000000e+03,1.000000000000000000e+00,1.274747474747474740e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.853741866171885633e+00,3.770116610348999984e+03,3.168000000000000000e+03,6.000000000000000000e+00,1.303030303030302983e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.855369481136406762e+00,6.871556363570000485e+02,5.610000000000000000e+02,2.000000000000000000e+00,1.331313131313131226e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.857903494725261062e+00,2.373074511139999686e+03,1.947000000000000000e+03,2.000000000000000000e+00,1.359595959595959469e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.859901178021882373e+00,3.604147717788000136e+03,2.970000000000000000e+03,4.000000000000000000e+00,1.387878787878787712e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.861341396754228050e+00,8.834944182679998903e+02,6.600000000000000000e+02,2.000000000000000000e+00,1.416161616161615955e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.862408878802392032e+00,1.367655162899000061e+03,1.122000000000000000e+03,3.000000000000000000e+00,1.444444444444444420e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.863071336260603061e+00,4.421745032030000289e+02,3.630000000000000000e+02,2.000000000000000000e+00,1.472727272727272663e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.863365639848713506e+00,1.216589849141000059e+03,9.900000000000000000e+02,2.000000000000000000e+00,1.501010101010100906e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.864280121788889133e+00,3.628133966855000381e+03,3.102000000000000000e+03,2.000000000000000000e+00,1.529292929292929148e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.863443153799751784e+00,2.892407454200999837e+03,2.409000000000000000e+03,3.000000000000000000e+00,1.557575757575757391e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.863591508708386968e+00,1.985723604544000182e+03,1.551000000000000000e+03,3.000000000000000000e+00,1.585858585858585634e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.861393853902900020e+00,1.990983558605999860e+03,1.485000000000000000e+03,3.000000000000000000e+00,1.614141414141414099e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.860244140816186942e+00,1.139520440225999891e+03,8.580000000000000000e+02,2.000000000000000000e+00,1.642424242424242342e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.858809269857509605e+00,1.952180721844999880e+03,1.617000000000000000e+03,2.000000000000000000e+00,1.670707070707070585e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.857205973574844293e+00,3.430275135889999092e+02,3.300000000000000000e+02,2.000000000000000000e+00,1.698989898989898828e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.855411818396652812e+00,1.402240674775000116e+03,1.122000000000000000e+03,2.000000000000000000e+00,1.727272727272727071e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.853446936687308977e+00,1.882879346258999931e+03,1.452000000000000000e+03,2.000000000000000000e+00,1.755555555555555314e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.851510240380009442e+00,2.780548462987000221e+03,2.409000000000000000e+03,2.000000000000000000e+00,1.783838383838383779e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.849212586844423356e+00,1.455663189029000250e+03,1.089000000000000000e+03,2.000000000000000000e+00,1.812121212121212022e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.846604506271783741e+00,1.884696962109999276e+02,1.650000000000000000e+02,1.000000000000000000e+00,1.840404040404040265e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.844185518279419789e+00,2.513674813980000181e+03,2.112000000000000000e+03,3.000000000000000000e+00,1.868686868686868507e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.841403185478468707e+00,1.690288334920001034e+02,1.650000000000000000e+02,1.000000000000000000e+00,1.896969696969696750e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.838651528444229299e+00,1.102317048414000055e+03,8.910000000000000000e+02,2.000000000000000000e+00,1.925252525252524993e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.835786033412981411e+00,1.399201913337999940e+03,1.089000000000000000e+03,2.000000000000000000e+00,1.953535353535353458e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.832841487942233449e+00,1.656271503768999992e+03,1.320000000000000000e+03,3.000000000000000000e+00,1.981818181818181701e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.829818265246673015e+00,3.472905789920000643e+02,3.300000000000000000e+02,2.000000000000000000e+00,2.010101010101009944e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.826723996265693373e+00,3.631970530780001809e+02,2.970000000000000000e+02,2.000000000000000000e+00,2.038383838383838409e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.823566550155041099e+00,1.588791037371999892e+03,1.254000000000000000e+03,2.000000000000000000e+00,2.066666666666666430e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.820350884242646572e+00,1.182041139082999962e+03,9.240000000000000000e+02,2.000000000000000000e+00,2.094949494949494895e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.817475128787068073e+00,1.621051661993999687e+03,1.353000000000000000e+03,2.000000000000000000e+00,2.123232323232323360e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.813789902491225625e+00,1.884611206162999906e+03,1.650000000000000000e+03,4.000000000000000000e+00,2.151515151515151381e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.810413299203905702e+00,2.672794286440000633e+02,2.310000000000000000e+02,1.000000000000000000e+00,2.179797979797979846e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.807022110344783883e+00,1.759360317736999832e+03,1.551000000000000000e+03,2.000000000000000000e+00,2.208080808080808310e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.804046627065191366e+00,2.536350570972000241e+03,2.310000000000000000e+03,4.000000000000000000e+00,2.236363636363636331e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.800149212107360341e+00,2.346099541839998892e+02,1.980000000000000000e+02,1.000000000000000000e+00,2.264646464646464796e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.796675991771304659e+00,4.808005315569998857e+02,3.630000000000000000e+02,2.000000000000000000e+00,2.292929292929292817e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.793183399829030300e+00,2.868681903589997546e+02,1.980000000000000000e+02,1.000000000000000000e+00,2.321212121212121282e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.789675115628794444e+00,4.628989424659998804e+02,3.300000000000000000e+02,2.000000000000000000e+00,2.349494949494949747e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.786339644091965440e+00,2.530599532393000118e+03,2.343000000000000000e+03,3.000000000000000000e+00,2.377777777777777768e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.782672842459299467e+00,1.420452793781000310e+03,1.188000000000000000e+03,2.000000000000000000e+00,2.406060606060606233e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.779089292636893305e+00,7.077097936710001704e+02,5.610000000000000000e+02,3.000000000000000000e+00,2.434343434343434254e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.776022475317429183e+00,3.239759111166000366e+03,3.168000000000000000e+03,4.000000000000000000e+00,2.462626262626262719e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.772011218090972839e+00,1.204227896147000138e+03,9.900000000000000000e+02,2.000000000000000000e+00,2.490909090909090740e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.768474144910862300e+00,3.114284668750001401e+02,2.640000000000000000e+02,2.000000000000000000e+00,2.519191919191919204e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.764942413717166758e+00,6.280257699009998760e+02,4.950000000000000000e+02,2.000000000000000000e+00,2.547474747474747669e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.761417773805647791e+00,1.685569201669995891e+02,1.320000000000000000e+02,1.000000000000000000e+00,2.575757575757575690e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.757948924175682492e+00,1.018979575879000095e+03,8.910000000000000000e+02,2.000000000000000000e+00,2.604040404040404155e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.754772621338333671e+00,2.146122174500999790e+03,2.046000000000000000e+03,4.000000000000000000e+00,2.632323232323232176e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.751034456699657404e+00,2.084541171213000325e+03,1.980000000000000000e+03,3.000000000000000000e+00,2.660606060606060641e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.747439177637271079e+00,7.396435228610002923e+02,6.270000000000000000e+02,4.000000000000000000e+00,2.688888888888889106e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.743985285800449425e+00,8.613344962330002090e+02,7.260000000000000000e+02,2.000000000000000000e+00,2.717171717171717127e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.740550883392320891e+00,7.224826053279998632e+02,6.270000000000000000e+02,2.000000000000000000e+00,2.745454545454545592e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.738199550697814288e+00,1.611635913348000031e+03,1.518000000000000000e+03,4.000000000000000000e+00,2.773737373737373613e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.736032139068459657e+00,3.052470574748999752e+03,2.937000000000000000e+03,5.000000000000000000e+00,2.802020202020202078e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.730398063485168336e+00,1.112154752600000393e+03,9.900000000000000000e+02,2.000000000000000000e+00,2.830303030303030098e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.727076789748844377e+00,8.047949497250001514e+02,7.260000000000000000e+02,2.000000000000000000e+00,2.858585858585858563e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.723949321135719082e+00,2.018286982680999699e+03,1.947000000000000000e+03,3.000000000000000000e+00,2.886868686868687028e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.720467289280025902e+00,7.555232770769998751e+02,6.930000000000000000e+02,3.000000000000000000e+00,2.915151515151515049e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.719209537362853979e+00,3.866349777114000062e+03,4.026000000000000000e+03,8.000000000000000000e+00,2.943434343434343514e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.714011126643514515e+00,1.439383688456999607e+03,1.419000000000000000e+03,5.000000000000000000e+00,2.971717171717171535e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,3.200000000000000000e+01,3.217000000000000000e+03,-7.711922897762305773e+00,2.223827160083999843e+03,2.211000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
